      286455       57291
    208.7331     15.0000      4.0000      0.0000      0.0000    142.3481     15.0000      5.0000      0.0000      0.0000
     96.7503     15.0000      6.0000      0.0000      0.0000     67.7873     15.0000      7.0000      0.0000      0.0000
     51.3098     15.0000      8.0000      0.0000      0.0000     38.8084     15.0000      9.0000      0.0000      0.0000
     29.7767     15.0000     10.0000      0.0000      0.0000    420.0064     15.0000     11.0000      0.0000      0.0000
    330.7801     15.0000     12.0000      0.0000      0.0000    307.2965     15.0000     13.0000      0.0000      0.0000
    244.3546     15.0000     14.0000      0.0000      0.0000    191.6887     15.0000     15.0000      0.0000      0.0000
     20.0948     16.0000      1.0000      0.0000      0.9118     13.6108     16.0000      2.0000      0.0000      0.0000
    273.7867     16.0000      3.0000      0.0000      0.0000    167.9513     16.0000      4.0000      0.0000      0.0000
    117.1121     16.0000      5.0000      0.0000      0.0000     81.0919     16.0000      6.0000      0.0000      0.0000
     57.6734     16.0000      7.0000      0.0000      0.0000     44.1470     16.0000      8.0000      0.0000      0.0000
     33.7264     16.0000      9.0000      0.0000      0.0000     26.0940     16.0000     10.0000      0.0000      0.0000
    328.5990     16.0000     11.0000      0.0000      0.0000    264.6665     16.0000     12.0000      0.0000      0.0000
    248.5008     16.0000     13.0000      0.0000      0.0000    200.5374     16.0000     14.0000      0.0000      0.0000
    159.4898     16.0000     15.0000      0.0000      0.0000    134.0066     16.0000     16.0000      0.0000      0.0000
     16.7052     17.0000      1.0000      0.0000      0.9118     11.6302     17.0000      2.0000      0.0000      0.0000
    210.6626     17.0000      3.0000      0.0000      0.0000    132.9808     17.0000      4.0000      0.0000      0.0000
     94.7612     17.0000      5.0000      0.0000      0.0000     66.8407     17.0000      6.0000      0.0000      0.0000
     48.2624     17.0000      7.0000      0.0000      0.0000     37.3688     17.0000      8.0000      0.0000      0.0000
     28.8445     17.0000      9.0000      0.0000      0.0000     22.5121     17.0000     10.0000      0.0000      0.0000
    253.5136     17.0000     11.0000      0.0000      0.0000    208.4978     17.0000     12.0000      0.0000      0.0000
    197.7594     17.0000     13.0000      0.0000      0.0000    161.8686     17.0000     14.0000      0.0000      0.0000
    130.4725     17.0000     15.0000      0.0000      0.0000    110.7006     17.0000     16.0000      0.0000      0.0000
     92.3460     17.0000     17.0000      0.0000      0.0000     13.8700     18.0000      1.0000      0.0000      0.9118
      9.9130     18.0000      2.0000      0.0000      0.0000    163.5497     18.0000      3.0000      0.0000      0.0000
    105.7229     18.0000      4.0000      0.0000      0.0000     76.7949     18.0000      5.0000      0.0000      0.0000
     55.0898     18.0000      6.0000      0.0000      0.0000     40.3435     18.0000      7.0000      0.0000      0.0000
     31.5783     18.0000      8.0000      0.0000      0.0000     24.6178     18.0000      9.0000      0.0000      0.0000
     19.3774     18.0000     10.0000      0.0000      0.0000    197.3440     18.0000     11.0000      0.0000      0.0000
    165.1006     18.0000     12.0000      0.0000      0.0000    157.9595     18.0000     13.0000      0.0000      0.0000
    130.8927     18.0000     14.0000      0.0000      0.0000    106.7698     18.0000     15.0000      0.0000      0.0000
     91.4014     18.0000     16.0000      0.0000      0.0000     76.9383     18.0000     17.0000      0.0000      0.0000
     64.6462     18.0000     18.0000      0.0000      0.0000     76.2376     19.0000      1.0000      0.0000      0.9118
     44.0411     19.0000      2.0000      0.0000      0.0000   2387.1574     19.0000      3.0000      0.0000      0.0000
    972.3197     19.0000      4.0000      0.0000      0.0000    554.1980     19.0000      5.0000      0.0000      0.0000
    332.2694     19.0000      6.0000      0.0000      0.0000    213.2001     19.0000      7.0000      0.0000      0.0000
    152.1420     19.0000      8.0000      0.0000      0.0000    109.6439     19.0000      9.0000      0.0000      0.0000
     81.0861     19.0000     10.0000      0.0000      0.0000   2798.6124     19.0000     11.0000      0.0000      0.0000
   1642.0587     19.0000     12.0000      0.0000      0.0000   1387.9361     19.0000     13.0000      0.0000      0.0000
    967.6283     19.0000     14.0000      0.0000      0.0000    684.4968     19.0000     15.0000      0.0000      0.0000
    535.2384     19.0000     16.0000      0.0000      0.0000    413.1512     19.0000     17.0000      0.0000      0.0000
    322.1155     19.0000     18.0000      0.0000      0.0000   4983.5009     19.0000     19.0000      0.0000      0.0000
     65.8180     20.0000      1.0000      0.0000      0.9118     39.0701     20.0000      2.0000      0.0000      0.0000
   1614.4719     20.0000      3.0000      0.0000      0.0000    757.9070     20.0000      4.0000      0.0000      0.0000
    454.8439     20.0000      5.0000      0.0000      0.0000    281.7035     20.0000      6.0000      0.0000      0.0000
    184.5498     20.0000      7.0000      0.0000      0.0000    133.3847     20.0000      8.0000      0.0000      0.0000
     97.0824     20.0000      9.0000      0.0000      0.0000     72.3072     20.0000     10.0000      0.0000      0.0000
   1907.7081     20.0000     11.0000      0.0000      0.0000   1252.5932     20.0000     12.0000      0.0000      0.0000
   1088.8420     20.0000     13.0000      0.0000      0.0000    790.6347     20.0000     14.0000      0.0000      0.0000
    575.4627     20.0000     15.0000      0.0000      0.0000    456.8443     20.0000     16.0000      0.0000      0.0000
    357.4737     20.0000     17.0000      0.0000      0.0000    281.6823     20.0000     18.0000      0.0000      0.0000
